"year","race_key","age_key","ed_key","gender","var1","var2","var3","marital_status","death_type","overall_cause","counts","pop_total","rate"
2017,"White","85+",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",744938,5241081,14213.4418452987
2017,"White","85+",NA,NA,"Race","Age",NA,NA,NA,"DoD",2745,5241081,52.3746914043114
2017,NA,"85+",NA,"F","Age","Gender",NA,NA,NA,"Not a DoD",542252,4210541,12878.4400864402
2017,NA,"85+",NA,"F","Age","Gender",NA,NA,NA,"DoD",1177,4210541,27.9536525116369
2017,NA,"85+",NA,"M","Age","Gender",NA,NA,NA,"DoD",2038,2304417,88.4388545996666
2017,NA,"85+",NA,"M","Age","Gender",NA,NA,NA,"Not a DoD",333077,2304417,14453.8510174157
2017,NA,"85+",NA,NA,"Age",NA,NA,NA,"Alcoholic Liver Disease and Cirrhosis","DoD",1737,6516408,26.6557895085759
2017,NA,"85+",NA,NA,"Age",NA,NA,NA,"Suicide","DoD",1302,6516408,19.9803327231812
2017,NA,"85+",NA,NA,"Age",NA,NA,NA,"Heart Disease","Not a DoD",17459,6516408,267.923678198173
2017,NA,"85+",NA,NA,"Age",NA,NA,NA,"Other","Not a DoD",833207,6516408,12786.2926937663
2017,NA,"85+",NA,NA,"Age",NA,NA,NA,"Poisoning","DoD",176,6516408,2.70087446949301
2017,NA,"85+",NA,NA,"Age",NA,NA,NA,"Cancer","Not a DoD",24663,6516408,378.475380915375
2017,"AAPI & AI","Unknown",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",20,NA,NA
2017,"Black","Unknown",NA,NA,"Race","Age",NA,NA,NA,"DoD",3,NA,NA
2017,"Black","Unknown",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",41,NA,NA
2017,"Hispanic","Unknown",NA,NA,"Race","Age",NA,NA,NA,"DoD",4,NA,NA
2017,"Hispanic","Unknown",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",22,NA,NA
2017,"White","Unknown",NA,NA,"Race","Age",NA,NA,NA,"DoD",32,NA,NA
2017,"White","Unknown",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",234,NA,NA
2017,NA,"Unknown",NA,"F","Age","Gender",NA,NA,NA,"Not a DoD",63,NA,NA
2017,NA,"Unknown",NA,"F","Age","Gender",NA,NA,NA,"DoD",7,NA,NA
2017,NA,"Unknown",NA,"M","Age","Gender",NA,NA,NA,"DoD",32,NA,NA
2017,NA,"Unknown",NA,"M","Age","Gender",NA,NA,NA,"Not a DoD",254,NA,NA
2017,NA,"Unknown",NA,NA,"Age",NA,NA,NA,"Cancer","Not a DoD",4,NA,NA
2017,NA,"Unknown",NA,NA,"Age",NA,NA,NA,"Alcoholic Liver Disease and Cirrhosis","DoD",3,NA,NA
2017,NA,"Unknown",NA,NA,"Age",NA,NA,NA,"Other","Not a DoD",313,NA,NA
2017,NA,"Unknown",NA,NA,"Age",NA,NA,NA,"Suicide","DoD",15,NA,NA
2017,NA,"Unknown",NA,NA,"Age",NA,NA,NA,"Poisoning","DoD",21,NA,NA
2017,"AAPI & AI",NA,NA,"F","Race","Gender",NA,NA,NA,"DoD",1768,15594059,11.3376510887896
2017,"AAPI & AI",NA,NA,"F","Race","Gender",NA,NA,NA,"Not a DoD",41860,15594059,268.435562543402
2017,"AAPI & AI",NA,NA,"M","Race","Gender",NA,NA,NA,"DoD",3514,14700225,23.9043960211493
2017,"AAPI & AI",NA,NA,"M","Race","Gender",NA,NA,NA,"Not a DoD",43935,14700225,298.872976434034
2017,"AAPI & AI",NA,NA,NA,"Race",NA,NA,NA,"Heart Disease","Not a DoD",685,30294284,2.26115263196186
2017,"AAPI & AI",NA,NA,NA,"Race",NA,NA,NA,"Cancer","Not a DoD",3829,30294284,12.6393480697547
2017,"AAPI & AI",NA,NA,NA,"Race",NA,NA,NA,"Other","Not a DoD",81281,30294284,268.304740260572
2017,"AAPI & AI",NA,NA,NA,"Race",NA,NA,NA,"Alcoholic Liver Disease and Cirrhosis","DoD",1784,30294284,5.888899701343
2017,"AAPI & AI",NA,NA,NA,"Race",NA,NA,NA,"Poisoning","DoD",1494,30294284,4.93162340460002
2017,"AAPI & AI",NA,NA,NA,"Race",NA,NA,NA,"Suicide","DoD",2004,30294284,6.61510930576871
2017,"Black",NA,NA,"F","Race","Gender",NA,NA,NA,"DoD",4378,22753775,19.2407633458624
2017,"Black",NA,NA,"F","Race","Gender",NA,NA,NA,"Not a DoD",153806,22753775,675.958165183579
2017,"Black",NA,NA,"M","Race","Gender",NA,NA,NA,"DoD",10790,20892602,51.6450751323363
2017,"Black",NA,NA,"M","Race","Gender",NA,NA,NA,"Not a DoD",160231,20892602,766.926972523576
2017,"Black",NA,NA,NA,"Race",NA,NA,NA,"Alcoholic Liver Disease and Cirrhosis","DoD",3327,43646377,7.62262581382184
2017,"Black",NA,NA,NA,"Race",NA,NA,NA,"Heart Disease","Not a DoD",1957,43646377,4.48376276454744
2017,"Black",NA,NA,NA,"Race",NA,NA,NA,"Cancer","Not a DoD",14678,43646377,33.6293663045618
2017,"Black",NA,NA,NA,"Race",NA,NA,NA,"Other","Not a DoD",297402,43646377,681.389889474675
2017,"Black",NA,NA,NA,"Race",NA,NA,NA,"Suicide","DoD",2911,43646377,6.66951119448013
2017,"Black",NA,NA,NA,"Race",NA,NA,NA,"Poisoning","DoD",8930,43646377,20.4598883430806
2017,"Hispanic",NA,NA,"F","Race","Gender",NA,NA,NA,"Not a DoD",82230,28005044,293.625676860211
2017,"Hispanic",NA,NA,"F","Race","Gender",NA,NA,NA,"DoD",4012,28005044,14.3259907036747
2017,"Hispanic",NA,NA,"M","Race","Gender",NA,NA,NA,"Not a DoD",93553,28614435,326.943376655873
2017,"Hispanic",NA,NA,"M","Race","Gender",NA,NA,NA,"DoD",12331,28614435,43.0936343841841
2017,"Hispanic",NA,NA,NA,"Race",NA,NA,NA,"Cancer","Not a DoD",8383,56717540,14.7802602157992
2017,"Hispanic",NA,NA,NA,"Race",NA,NA,NA,"Other","Not a DoD",166145,56717540,292.934072951683
2017,"Hispanic",NA,NA,NA,"Race",NA,NA,NA,"Poisoning","DoD",6147,56717540,10.8379171593126
2017,"Hispanic",NA,NA,NA,"Race",NA,NA,NA,"Alcoholic Liver Disease and Cirrhosis","DoD",6328,56717540,11.1570424246186
2017,"Hispanic",NA,NA,NA,"Race",NA,NA,NA,"Suicide","DoD",3868,56717540,6.81975981327822
2017,"Hispanic",NA,NA,NA,"Race",NA,NA,NA,"Heart Disease","Not a DoD",1255,56717540,2.21271938098867
2017,"White",NA,NA,"F","Race","Gender",NA,NA,NA,"DoD",36818,103331637,35.6309075022203
2017,"White",NA,NA,"F","Race","Gender",NA,NA,NA,"Not a DoD",1037663,103331637,1004.20648518324
2017,"White",NA,NA,"M","Race","Gender",NA,NA,NA,"Not a DoD",1018414,100552874,1012.81441244534
2017,"White",NA,NA,"M","Race","Gender",NA,NA,NA,"DoD",82787,100552874,82.3318088352204
2017,"White",NA,NA,NA,"Race",NA,NA,NA,"Other","Not a DoD",1941632,203884511,952.319521711975
2017,"White",NA,NA,NA,"Race",NA,NA,NA,"Alcoholic Liver Disease and Cirrhosis","DoD",30430,203884511,14.9251161114441
2017,"White",NA,NA,NA,"Race",NA,NA,NA,"Suicide","DoD",38048,203884511,18.6615451136452
2017,"White",NA,NA,NA,"Race",NA,NA,NA,"Heart Disease","Not a DoD",27392,203884511,13.4350568690331
2017,"White",NA,NA,NA,"Race",NA,NA,NA,"Poisoning","DoD",51127,203884511,25.0764512464608
2017,"White",NA,NA,NA,"Race",NA,NA,NA,"Cancer","Not a DoD",87053,203884511,42.6972110696531
2017,NA,NA,NA,"F","Gender",NA,NA,NA,"Suicide","DoD",10260,169684515,6.04651520499675
2017,NA,NA,NA,"F","Gender",NA,NA,NA,"Cancer","Not a DoD",47841,169684515,28.1940871269249
2017,NA,NA,NA,"F","Gender",NA,NA,NA,"Alcoholic Liver Disease and Cirrhosis","DoD",15317,169684515,9.02675179287868
2017,NA,NA,NA,"F","Gender",NA,NA,NA,"Heart Disease","Not a DoD",18615,169684515,10.9703587271944
2017,NA,NA,NA,"F","Gender",NA,NA,NA,"Poisoning","DoD",21399,169684515,12.6110505722929
2017,NA,NA,NA,"F","Gender",NA,NA,NA,"Other","Not a DoD",1249103,169684515,736.132581102053
2017,NA,NA,NA,"M","Gender",NA,NA,NA,"Alcoholic Liver Disease and Cirrhosis","DoD",26552,164760136,16.1155487271508
2017,NA,NA,NA,"M","Gender",NA,NA,NA,"Other","Not a DoD",1237357,164760136,751.005085356327
2017,NA,NA,NA,"M","Gender",NA,NA,NA,"Suicide","DoD",36571,164760136,22.1965099616087
2017,NA,NA,NA,"M","Gender",NA,NA,NA,"Heart Disease","Not a DoD",12674,164760136,7.69239471858654
2017,NA,NA,NA,"M","Gender",NA,NA,NA,"Cancer","Not a DoD",66102,164760136,40.1201416828158
2017,NA,NA,NA,"M","Gender",NA,NA,NA,"Poisoning","DoD",46299,164760136,28.1008508028908
2018,"AAPI & AI","15-19",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",303,2136182,14.1841846808933
2018,"AAPI & AI","15-19",NA,NA,"Race","Age",NA,NA,NA,"DoD",209,2136182,9.78381055546765
2018,"Black","15-19",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",2178,3306447,65.8713114107076
2018,"Black","15-19",NA,NA,"Race","Age",NA,NA,NA,"DoD",287,3306447,8.68001210967543
2018,"Hispanic","15-19",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",1522,4818732,31.5850725875604
2018,"Hispanic","15-19",NA,NA,"Race","Age",NA,NA,NA,"DoD",532,4818732,11.0402487625375
2018,"White","15-19",NA,NA,"Race","Age",NA,NA,NA,"DoD",2034,11808293,17.225182335838
2018,"White","15-19",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",3365,11808293,28.4969216126328
2018,NA,"15-19",NA,"F","Age","Gender",NA,NA,NA,"Not a DoD",2251,10796442,20.849461331798
2018,NA,"15-19",NA,"F","Age","Gender",NA,NA,NA,"DoD",764,10796442,7.07640535650541
2018,NA,"15-19",NA,"M","Age","Gender",NA,NA,NA,"DoD",2298,11264929,20.3995959495173
2018,NA,"15-19",NA,"M","Age","Gender",NA,NA,NA,"Not a DoD",5117,11264929,45.4241655673107
2018,NA,"15-19",NA,NA,"Age",NA,NA,NA,"Poisoning","DoD",655,22069654,2.96787616153837
2018,NA,"15-19",NA,NA,"Age",NA,NA,NA,"Other","Not a DoD",7314,22069654,33.1405286190712
2018,NA,"15-19",NA,NA,"Age",NA,NA,NA,"Heart Disease","Not a DoD",1,22069654,0.00453110864357003
2018,NA,"15-19",NA,NA,"Age",NA,NA,NA,"Suicide","DoD",2406,22069654,10.9018473964295
2018,NA,"15-19",NA,NA,"Age",NA,NA,NA,"Alcoholic Liver Disease and Cirrhosis","DoD",1,22069654,0.00453110864357003
2018,NA,"15-19",NA,NA,"Age",NA,NA,NA,"Cancer","Not a DoD",53,22069654,0.240148758109212
2018,"AAPI & AI","20-24",NA,NA,"Race","Age",NA,NA,NA,"DoD",402,2278485,17.643302457554
2018,"AAPI & AI","20-24",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",530,2278485,23.2610704042379
2018,"Black","20-24",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",3781,3447304,109.679912186451
2018,"Black","20-24",NA,NA,"Race","Age",NA,NA,NA,"DoD",790,3447304,22.9164587747411
2018,"Hispanic","20-24",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",2646,4670281,56.6561198351877
2018,"Hispanic","20-24",NA,NA,"Race","Age",NA,NA,NA,"DoD",1127,4670281,24.1313103001725
2018,"White","20-24",NA,NA,"Race","Age",NA,NA,NA,"DoD",5271,12309004,42.8223112121826
2018,"White","20-24",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",5359,12309004,43.5372350191778
2018,NA,"20-24",NA,"F","Age","Gender",NA,NA,NA,"Not a DoD",3383,11082330,30.5260716834817
2018,NA,"20-24",NA,"F","Age","Gender",NA,NA,NA,"DoD",1794,11082330,16.1879315992215
2018,NA,"20-24",NA,"M","Age","Gender",NA,NA,NA,"DoD",5796,11620010,49.8794751467512
2018,NA,"20-24",NA,"M","Age","Gender",NA,NA,NA,"Not a DoD",8933,11620010,76.8760095731415
2018,NA,"20-24",NA,NA,"Age",NA,NA,NA,"Cancer","Not a DoD",92,22705074,0.405195772539653
2018,NA,"20-24",NA,NA,"Age",NA,NA,NA,"Other","Not a DoD",12202,22705074,53.7412914840093
2018,NA,"20-24",NA,NA,"Age",NA,NA,NA,"Suicide","DoD",3817,22705074,16.8112202585202
2018,NA,"20-24",NA,NA,"Age",NA,NA,NA,"Heart Disease","Not a DoD",22,22705074,0.0968946412594824
2018,NA,"20-24",NA,NA,"Age",NA,NA,NA,"Alcoholic Liver Disease and Cirrhosis","DoD",31,22705074,0.136533358138361
2018,NA,"20-24",NA,NA,"Age",NA,NA,NA,"Poisoning","DoD",3742,22705074,16.4808976178629
2018,"AAPI & AI","25-29",NA,NA,"Race","Age",NA,NA,NA,"DoD",528,2601725,20.2942278680491
2018,"AAPI & AI","25-29",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",771,2601725,29.6341850118671
2018,"Black","25-29",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",4898,3712220,131.942611159899
2018,"Black","25-29",NA,NA,"Race","Age",NA,NA,NA,"DoD",1234,3712220,33.2415643469406
2018,"Hispanic","25-29",NA,NA,"Race","Age",NA,NA,NA,"DoD",1517,4698568,32.2864328025049
2018,"Hispanic","25-29",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",2811,4698568,59.8267386999614
2018,"White","25-29",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",7238,13270434,54.5423005758515
2018,"White","25-29",NA,NA,"Race","Age",NA,NA,NA,"DoD",8617,13270434,64.9338220588716
2018,NA,"25-29",NA,"F","Age","Gender",NA,NA,NA,"Not a DoD",4866,11902472,40.8822637852036
2018,NA,"25-29",NA,"F","Age","Gender",NA,NA,NA,"DoD",3005,11902472,25.2468562832998
2018,NA,"25-29",NA,"M","Age","Gender",NA,NA,NA,"Not a DoD",10852,12374315,87.6977836752984
2018,NA,"25-29",NA,"M","Age","Gender",NA,NA,NA,"DoD",8891,12374315,71.8504418224362
2018,NA,"25-29",NA,NA,"Age",NA,NA,NA,"Suicide","DoD",4136,24282947,17.0325290418828
2018,NA,"25-29",NA,NA,"Age",NA,NA,NA,"Alcoholic Liver Disease and Cirrhosis","DoD",279,24282947,1.14895444939199
2018,NA,"25-29",NA,NA,"Age",NA,NA,NA,"Poisoning","DoD",7481,24282947,30.8076280856685
2018,NA,"25-29",NA,NA,"Age",NA,NA,NA,"Other","Not a DoD",15464,24282947,63.6825505569814
2018,NA,"25-29",NA,NA,"Age",NA,NA,NA,"Heart Disease","Not a DoD",55,24282947,0.226496396833547
2018,NA,"25-29",NA,NA,"Age",NA,NA,NA,"Cancer","Not a DoD",199,24282947,0.819505144906835
2018,"AAPI & AI","30-34",NA,NA,"Race","Age",NA,NA,NA,"DoD",532,2501760,21.2650294192888
2018,"AAPI & AI","30-34",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",946,2501760,37.8133793809158
2018,"Black","30-34",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",4989,3072887,162.355465723276
2018,"Black","30-34",NA,NA,"Race","Age",NA,NA,NA,"DoD",1252,3072887,40.7434441943358
2018,"Hispanic","30-34",NA,NA,"Race","Age",NA,NA,NA,"DoD",1478,4376927,33.7679837931955
2018,"Hispanic","30-34",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",2958,4376927,67.5816617457865
2018,"White","30-34",NA,NA,"Race","Age",NA,NA,NA,"DoD",9875,12747317,77.4672819386228
2018,"White","30-34",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",9572,12747317,75.0903111611644
2018,NA,"30-34",NA,"F","Age","Gender",NA,NA,NA,"Not a DoD",6588,11235492,58.6356164910268
2018,NA,"30-34",NA,"F","Age","Gender",NA,NA,NA,"DoD",3606,11235492,32.0947226877114
2018,NA,"30-34",NA,"M","Age","Gender",NA,NA,NA,"Not a DoD",11877,11458541,103.651939631756
2018,NA,"30-34",NA,"M","Age","Gender",NA,NA,NA,"DoD",9531,11458541,83.1781288734753
2018,NA,"30-34",NA,NA,"Age",NA,NA,NA,"Suicide","DoD",3911,22698891,17.2299166509941
2018,NA,"30-34",NA,NA,"Age",NA,NA,NA,"Other","Not a DoD",18072,22698891,79.616224422594
2018,NA,"30-34",NA,NA,"Age",NA,NA,NA,"Heart Disease","Not a DoD",76,22698891,0.334818119528395
2018,NA,"30-34",NA,NA,"Age",NA,NA,NA,"Cancer","Not a DoD",317,22698891,1.39654399855922
2018,NA,"30-34",NA,NA,"Age",NA,NA,NA,"Alcoholic Liver Disease and Cirrhosis","DoD",733,22698891,3.22923265281991
2018,NA,"30-34",NA,NA,"Age",NA,NA,NA,"Poisoning","DoD",8493,22698891,37.4159248572981
2018,"AAPI & AI","35-39",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",1229,2375226,51.7424447189446
2018,"AAPI & AI","35-39",NA,NA,"Race","Age",NA,NA,NA,"DoD",538,2375226,22.6504762073167
2018,"Black","35-39",NA,NA,"Race","Age",NA,NA,NA,"DoD",1321,2895090,45.6289787191417
2018,"Black","35-39",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",6155,2895090,212.601335364358
2018,"Hispanic","35-39",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",3707,4301890,86.1714269774448
2018,"Hispanic","35-39",NA,NA,"Race","Age",NA,NA,NA,"DoD",1589,4301890,36.93725316082
2018,"White","35-39",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",12919,12493232,103.407989221684
2018,"White","35-39",NA,NA,"Race","Age",NA,NA,NA,"DoD",10394,12493232,83.1970462086992
2018,NA,"35-39",NA,"F","Age","Gender",NA,NA,NA,"Not a DoD",9215,11030829,83.5385989575217
2018,NA,"35-39",NA,"F","Age","Gender",NA,NA,NA,"DoD",3932,11030829,35.6455530223522
2018,NA,"35-39",NA,"M","Age","Gender",NA,NA,NA,"DoD",9910,11026958,89.8706606119294
2018,NA,"35-39",NA,"M","Age","Gender",NA,NA,NA,"Not a DoD",14795,11026958,134.171183022553
2018,NA,"35-39",NA,NA,"Age",NA,NA,NA,"Cancer","Not a DoD",641,22065438,2.90499558631014
2018,NA,"35-39",NA,NA,"Age",NA,NA,NA,"Poisoning","DoD",8609,22065438,39.0157675546708
2018,NA,"35-39",NA,NA,"Age",NA,NA,NA,"Heart Disease","Not a DoD",100,22065438,0.453197439361956
2018,NA,"35-39",NA,NA,"Age",NA,NA,NA,"Suicide","DoD",3969,22065438,17.987406368276
2018,NA,"35-39",NA,NA,"Age",NA,NA,NA,"Other","Not a DoD",23269,22065438,105.454512165134
2018,NA,"35-39",NA,NA,"Age",NA,NA,NA,"Alcoholic Liver Disease and Cirrhosis","DoD",1264,22065438,5.72841563353512
2018,"AAPI & AI","40-44",NA,NA,"Race","Age",NA,NA,NA,"DoD",478,2133544,22.4040376012869
2018,"AAPI & AI","40-44",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",1562,2133544,73.2115203623642
2018,"Black","40-44",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",7571,2587257,292.626515263076
2018,"Black","40-44",NA,NA,"Race","Age",NA,NA,NA,"DoD",1247,2587257,48.1977631135987
2018,"Hispanic","40-44",NA,NA,"Race","Age",NA,NA,NA,"DoD",1510,3946128,38.2653578393808
2018,"Hispanic","40-44",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",4471,3946128,113.300937019782
2018,"White","40-44",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",16982,11447793,148.34300375627
2018,"White","40-44",NA,NA,"Race","Age",NA,NA,NA,"DoD",9175,11447793,80.146452683063
2018,NA,"40-44",NA,"F","Age","Gender",NA,NA,NA,"Not a DoD",12282,10118324,121.383739046111
2018,NA,"40-44",NA,"F","Age","Gender",NA,NA,NA,"DoD",3688,10118324,36.4487241167608
2018,NA,"40-44",NA,"M","Age","Gender",NA,NA,NA,"Not a DoD",18304,9986120,183.294412644751
2018,NA,"40-44",NA,"M","Age","Gender",NA,NA,NA,"DoD",8722,9986120,87.3412296267219
2018,NA,"40-44",NA,NA,"Age",NA,NA,NA,"Cancer","Not a DoD",1053,20114722,5.23497167895236
2018,NA,"40-44",NA,NA,"Age",NA,NA,NA,"Suicide","DoD",3577,20114722,17.7829949625951
2018,NA,"40-44",NA,NA,"Age",NA,NA,NA,"Alcoholic Liver Disease and Cirrhosis","DoD",1851,20114722,9.20221517354304
2018,NA,"40-44",NA,NA,"Age",NA,NA,NA,"Other","Not a DoD",29405,20114722,146.186459847668
2018,NA,"40-44",NA,NA,"Age",NA,NA,NA,"Heart Disease","Not a DoD",128,20114722,0.636349833718805
2018,NA,"40-44",NA,NA,"Age",NA,NA,NA,"Poisoning","DoD",6982,20114722,34.7108948361305
2018,"AAPI & AI","45-49",NA,NA,"Race","Age",NA,NA,NA,"DoD",523,2044201,25.584568249404
2018,"AAPI & AI","45-49",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",2436,2044201,119.166363777339
2018,"Black","45-49",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",11090,2672382,414.985582151055
2018,"Black","45-49",NA,NA,"Race","Age",NA,NA,NA,"DoD",1479,2672382,55.3438842201452
2018,"Hispanic","45-49",NA,NA,"Race","Age",NA,NA,NA,"DoD",1651,3607711,45.7630891166172
2018,"Hispanic","45-49",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",6347,3607711,175.928725998285
2018,"White","45-49",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",31134,12778145,243.650389004038
2018,"White","45-49",NA,NA,"Race","Age",NA,NA,NA,"DoD",10596,12778145,82.9228342611545
2018,NA,"45-49",NA,"F","Age","Gender",NA,NA,NA,"Not a DoD",20653,10664339,193.66413614571
2018,NA,"45-49",NA,"F","Age","Gender",NA,NA,NA,"DoD",4358,10664339,40.8651675457804
2018,NA,"45-49",NA,"M","Age","Gender",NA,NA,NA,"Not a DoD",30354,10430910,291.000497559657
2018,NA,"45-49",NA,"M","Age","Gender",NA,NA,NA,"DoD",9891,10430910,94.8239415353023
2018,NA,"45-49",NA,NA,"Age",NA,NA,NA,"Suicide","DoD",4034,21102439,19.1162737160382
2018,NA,"45-49",NA,NA,"Age",NA,NA,NA,"Cancer","Not a DoD",2242,21102439,10.62436432111
2018,NA,"45-49",NA,NA,"Age",NA,NA,NA,"Other","Not a DoD",48606,21102439,230.333564759979
2018,NA,"45-49",NA,NA,"Age",NA,NA,NA,"Poisoning","DoD",7083,21102439,33.5648405381008
2018,NA,"45-49",NA,NA,"Age",NA,NA,NA,"Alcoholic Liver Disease and Cirrhosis","DoD",3132,21102439,14.841886286225
2018,NA,"45-49",NA,NA,"Age",NA,NA,NA,"Heart Disease","Not a DoD",159,21102439,0.753467407250887
2018,"AAPI & AI","50-54",NA,NA,"Race","Age",NA,NA,NA,"DoD",554,1780842,31.1088799567845
2018,"AAPI & AI","50-54",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",3447,1780842,193.560124929668
2018,"Black","50-54",NA,NA,"Race","Age",NA,NA,NA,"DoD",1899,2657101,71.4688677622717
2018,"Black","50-54",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",16864,2657101,634.676664530253
2018,"Hispanic","50-54",NA,NA,"Race","Age",NA,NA,NA,"DoD",1836,3134564,58.5727393028185
2018,"Hispanic","50-54",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",9008,3134564,287.376489999885
2018,"White","50-54",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",54426,13617106,399.688450688421
2018,"White","50-54",NA,NA,"Race","Age",NA,NA,NA,"DoD",12412,13617106,91.1500578757337
2018,NA,"50-54",NA,"F","Age","Gender",NA,NA,NA,"Not a DoD",33629,10764749,312.399295143807
2018,NA,"50-54",NA,"F","Age","Gender",NA,NA,NA,"DoD",5396,10764749,50.1265751760677
2018,NA,"50-54",NA,"M","Age","Gender",NA,NA,NA,"DoD",11305,10419856,108.494781501779
2018,NA,"50-54",NA,"M","Age","Gender",NA,NA,NA,"Not a DoD",50116,10419856,480.966339649991
2018,NA,"50-54",NA,NA,"Age",NA,NA,NA,"Heart Disease","Not a DoD",305,21189613,1.43938447578066
2018,NA,"50-54",NA,NA,"Age",NA,NA,NA,"Other","Not a DoD",79187,21189613,373.706683552928
2018,NA,"50-54",NA,NA,"Age",NA,NA,NA,"Alcoholic Liver Disease and Cirrhosis","DoD",5060,21189613,23.8796244178693
2018,NA,"50-54",NA,NA,"Age",NA,NA,NA,"Poisoning","DoD",7301,21189613,34.4555608448347
2018,NA,"50-54",NA,NA,"Age",NA,NA,NA,"Cancer","Not a DoD",4253,21189613,20.0711546737545
2018,NA,"50-54",NA,NA,"Age",NA,NA,NA,"Suicide","DoD",4340,21189613,20.4817331963543
2018,"AAPI & AI","55-59",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",5148,1668874,308.471460397849
2018,"AAPI & AI","55-59",NA,NA,"Race","Age",NA,NA,NA,"DoD",551,1668874,33.0162732477107
2018,"Black","55-59",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",26555,2667850,995.370804205634
2018,"Black","55-59",NA,NA,"Race","Age",NA,NA,NA,"DoD",2209,2667850,82.8007571640085
2018,"Hispanic","55-59",NA,NA,"Race","Age",NA,NA,NA,"DoD",1811,2641312,68.5644104142184
2018,"Hispanic","55-59",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",12226,2641312,462.876025248059
2018,"White","55-59",NA,NA,"Race","Age",NA,NA,NA,"DoD",14283,15253466,93.6377345319418
2018,"White","55-59",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",98903,15253466,648.39689549903
2018,NA,"55-59",NA,"F","Age","Gender",NA,NA,NA,"DoD",5975,11419298,52.3237067637608
2018,NA,"55-59",NA,"F","Age","Gender",NA,NA,NA,"Not a DoD",56903,11419298,498.305587611428
2018,NA,"55-59",NA,"M","Age","Gender",NA,NA,NA,"Not a DoD",85929,10806185,795.183499079462
2018,NA,"55-59",NA,"M","Age","Gender",NA,NA,NA,"DoD",12879,10806185,119.181746379504
2018,NA,"55-59",NA,NA,"Age",NA,NA,NA,"Poisoning","DoD",6970,22231502,31.3519077568398
2018,NA,"55-59",NA,NA,"Age",NA,NA,NA,"Cancer","Not a DoD",7722,22231502,34.7344952221402
2018,NA,"55-59",NA,NA,"Age",NA,NA,NA,"Heart Disease","Not a DoD",574,22231502,2.58192181526916
2018,NA,"55-59",NA,NA,"Age",NA,NA,NA,"Alcoholic Liver Disease and Cirrhosis","DoD",7111,22231502,31.9861429065836
2018,NA,"55-59",NA,NA,"Age",NA,NA,NA,"Other","Not a DoD",134536,22231502,605.159291531449
2018,NA,"55-59",NA,NA,"Age",NA,NA,NA,"Suicide","DoD",4773,22231502,21.4695345370727
2018,"AAPI & AI","60-64",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",6793,1466354,463.25784905964
2018,"AAPI & AI","60-64",NA,NA,"Race","Age",NA,NA,NA,"DoD",400,1466354,27.278542562028
2018,"Black","60-64",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",35153,2331886,1507.49221874483
2018,"Black","60-64",NA,NA,"Race","Age",NA,NA,NA,"DoD",1898,2331886,81.3933442715467
2018,"Hispanic","60-64",NA,NA,"Race","Age",NA,NA,NA,"Not a DoD",14828,2057383,720.721421339634
